N_pct,M_pct,floor,recall,pool_accept
16,39,0.44,0.10256410256410256,0.037815126050420166
16,39,0.45,0.10256410256410256,0.037815126050420166
16,39,0.46,0.10256410256410256,0.037815126050420166
16,39,0.47,0.10256410256410256,0.037815126050420166
16,39,0.48,0.10256410256410256,0.037815126050420166
16,39,0.49,0.10256410256410256,0.037815126050420166
16,39,0.5,0.10256410256410256,0.037815126050420166
16,39,0.51,0.10256410256410256,0.037815126050420166
16,39,0.52,0.10256410256410256,0.03697478991596639
16,39,0.53,0.10256410256410256,0.03697478991596639
16,39,0.54,0.10256410256410256,0.03697478991596639
16,39,0.55,0.10256410256410256,0.03697478991596639
16,39,0.56,0.10256410256410256,0.03697478991596639
16,39,0.57,0.10256410256410256,0.03697478991596639
16,39,0.58,0.10256410256410256,0.03697478991596639
16,39,0.59,0.10256410256410256,0.03697478991596639
16,39,0.6,0.10256410256410256,0.03697478991596639
16,39,0.61,0.10256410256410256,0.03697478991596639
16,39,0.62,0.10256410256410256,0.03613445378151261
16,39,0.63,0.10256410256410256,0.03613445378151261
16,39,0.64,0.10256410256410256,0.034453781512605045
16,39,0.65,0.10256410256410256,0.034453781512605045
16,39,0.66,0.10256410256410256,0.03361344537815126
16,39,0.67,0.10256410256410256,0.03361344537815126
16,39,0.68,0.10256410256410256,0.03277310924369748
16,39,0.69,0.10256410256410256,0.03277310924369748
16,39,0.7,0.10256410256410256,0.03277310924369748
16,39,0.71,0.10256410256410256,0.031932773109243695
16,39,0.72,0.10256410256410256,0.031932773109243695
16,39,0.73,0.10256410256410256,0.031092436974789917
16,39,0.74,0.10256410256410256,0.031092436974789917
16,39,0.75,0.10256410256410256,0.030252100840336135
16,39,0.76,0.10256410256410256,0.030252100840336135
16,39,0.77,0.10256410256410256,0.029411764705882353
16,39,0.78,0.10256410256410256,0.029411764705882353
16,39,0.79,0.10256410256410256,0.02857142857142857
16,39,0.8,0.10256410256410256,0.02689075630252101
16,39,0.81,0.10256410256410256,0.026050420168067228
16,39,0.82,0.07692307692307693,0.025210084033613446
16,39,0.83,0.05128205128205128,0.0226890756302521
16,39,0.84,0.05128205128205128,0.021848739495798318
16,39,0.85,0.05128205128205128,0.02100840336134454
16,40,0.1,0.10256410256410256,0.040336134453781515
16,40,0.11,0.10256410256410256,0.040336134453781515
16,40,0.12,0.10256410256410256,0.040336134453781515
16,40,0.13,0.10256410256410256,0.040336134453781515
16,40,0.14,0.10256410256410256,0.040336134453781515
16,40,0.15,0.10256410256410256,0.040336134453781515
16,40,0.16,0.10256410256410256,0.040336134453781515
16,40,0.17,0.10256410256410256,0.040336134453781515
16,40,0.18,0.10256410256410256,0.040336134453781515
16,40,0.19,0.10256410256410256,0.040336134453781515
16,40,0.2,0.10256410256410256,0.040336134453781515
16,40,0.21,0.10256410256410256,0.040336134453781515
16,40,0.22,0.10256410256410256,0.040336134453781515
16,40,0.23,0.10256410256410256,0.040336134453781515
16,40,0.24,0.10256410256410256,0.040336134453781515
16,40,0.25,0.10256410256410256,0.040336134453781515
16,40,0.26,0.10256410256410256,0.040336134453781515
16,40,0.27,0.10256410256410256,0.040336134453781515
16,40,0.28,0.10256410256410256,0.040336134453781515
16,40,0.29,0.10256410256410256,0.040336134453781515
16,40,0.3,0.10256410256410256,0.040336134453781515
16,40,0.31,0.10256410256410256,0.040336134453781515
16,40,0.32,0.10256410256410256,0.040336134453781515
16,40,0.33,0.10256410256410256,0.040336134453781515
16,40,0.34,0.10256410256410256,0.040336134453781515
16,40,0.35,0.10256410256410256,0.040336134453781515
16,40,0.36,0.10256410256410256,0.040336134453781515
16,40,0.37,0.10256410256410256,0.040336134453781515
16,40,0.38,0.10256410256410256,0.040336134453781515
16,40,0.39,0.10256410256410256,0.040336134453781515
16,40,0.4,0.10256410256410256,0.040336134453781515
16,40,0.41,0.10256410256410256,0.040336134453781515
16,40,0.42,0.10256410256410256,0.040336134453781515
16,40,0.43,0.10256410256410256,0.040336134453781515
16,40,0.44,0.10256410256410256,0.040336134453781515
16,40,0.45,0.10256410256410256,0.040336134453781515
16,40,0.46,0.10256410256410256,0.040336134453781515
16,40,0.47,0.10256410256410256,0.040336134453781515
16,40,0.48,0.10256410256410256,0.040336134453781515
16,40,0.49,0.10256410256410256,0.040336134453781515
16,40,0.5,0.10256410256410256,0.040336134453781515
16,40,0.51,0.10256410256410256,0.040336134453781515
16,40,0.52,0.10256410256410256,0.03949579831932773
16,40,0.53,0.10256410256410256,0.03949579831932773
16,40,0.54,0.10256410256410256,0.03949579831932773
16,40,0.55,0.10256410256410256,0.03949579831932773
16,40,0.56,0.10256410256410256,0.03949579831932773
16,40,0.57,0.10256410256410256,0.03949579831932773
16,40,0.58,0.10256410256410256,0.03949579831932773
16,40,0.59,0.10256410256410256,0.03949579831932773
16,40,0.6,0.10256410256410256,0.03949579831932773
16,40,0.61,0.10256410256410256,0.03949579831932773
16,40,0.62,0.10256410256410256,0.03865546218487395
16,40,0.63,0.10256410256410256,0.03865546218487395
16,40,0.64,0.10256410256410256,0.03697478991596639
16,40,0.65,0.10256410256410256,0.03697478991596639
16,40,0.66,0.10256410256410256,0.03613445378151261
16,40,0.67,0.10256410256410256,0.03613445378151261
16,40,0.68,0.10256410256410256,0.03529411764705882
16,40,0.69,0.10256410256410256,0.03529411764705882
16,40,0.7,0.10256410256410256,0.03529411764705882
16,40,0.71,0.10256410256410256,0.034453781512605045
16,40,0.72,0.10256410256410256,0.034453781512605045
16,40,0.73,0.10256410256410256,0.03361344537815126
16,40,0.74,0.10256410256410256,0.03361344537815126
16,40,0.75,0.10256410256410256,0.03277310924369748
16,40,0.76,0.10256410256410256,0.03277310924369748
16,40,0.77,0.10256410256410256,0.031932773109243695
16,40,0.78,0.10256410256410256,0.031932773109243695
16,40,0.79,0.10256410256410256,0.031092436974789917
16,40,0.8,0.10256410256410256,0.029411764705882353
16,40,0.81,0.10256410256410256,0.02857142857142857
16,40,0.82,0.07692307692307693,0.02773109243697479
16,40,0.83,0.05128205128205128,0.025210084033613446
16,40,0.84,0.05128205128205128,0.024369747899159664
16,40,0.85,0.05128205128205128,0.023529411764705882
16,41,0.1,0.10256410256410256,0.04201680672268908
16,41,0.11,0.10256410256410256,0.04201680672268908
16,41,0.12,0.10256410256410256,0.04201680672268908
16,41,0.13,0.10256410256410256,0.04201680672268908
16,41,0.14,0.10256410256410256,0.04201680672268908
16,41,0.15,0.10256410256410256,0.04201680672268908
16,41,0.16,0.10256410256410256,0.04201680672268908
16,41,0.17,0.10256410256410256,0.04201680672268908
16,41,0.18,0.10256410256410256,0.04201680672268908
16,41,0.19,0.10256410256410256,0.04201680672268908
16,41,0.2,0.10256410256410256,0.04201680672268908
16,41,0.21,0.10256410256410256,0.04201680672268908
16,41,0.22,0.10256410256410256,0.04201680672268908
16,41,0.23,0.10256410256410256,0.04201680672268908
16,41,0.24,0.10256410256410256,0.04201680672268908
16,41,0.25,0.10256410256410256,0.04201680672268908
16,41,0.26,0.10256410256410256,0.04201680672268908
16,41,0.27,0.10256410256410256,0.04201680672268908
16,41,0.28,0.10256410256410256,0.04201680672268908
16,41,0.29,0.10256410256410256,0.04201680672268908
16,41,0.3,0.10256410256410256,0.04201680672268908
16,41,0.31,0.10256410256410256,0.04201680672268908
16,41,0.32,0.10256410256410256,0.04201680672268908
16,41,0.33,0.10256410256410256,0.04201680672268908
16,41,0.34,0.10256410256410256,0.04201680672268908
16,41,0.35,0.10256410256410256,0.04201680672268908
16,41,0.36,0.10256410256410256,0.04201680672268908
16,41,0.37,0.10256410256410256,0.04201680672268908
16,41,0.38,0.10256410256410256,0.04201680672268908
16,41,0.39,0.10256410256410256,0.04201680672268908
16,41,0.4,0.10256410256410256,0.04201680672268908
16,41,0.41,0.10256410256410256,0.04201680672268908
16,41,0.42,0.10256410256410256,0.04201680672268908
16,41,0.43,0.10256410256410256,0.04201680672268908
16,41,0.44,0.10256410256410256,0.04201680672268908
16,41,0.45,0.10256410256410256,0.04201680672268908
16,41,0.46,0.10256410256410256,0.04201680672268908
16,41,0.47,0.10256410256410256,0.04201680672268908
16,41,0.48,0.10256410256410256,0.04201680672268908
16,41,0.49,0.10256410256410256,0.04201680672268908
16,41,0.5,0.10256410256410256,0.04201680672268908
16,41,0.51,0.10256410256410256,0.04201680672268908
16,41,0.52,0.10256410256410256,0.041176470588235294
16,41,0.53,0.10256410256410256,0.041176470588235294
16,41,0.54,0.10256410256410256,0.041176470588235294
16,41,0.55,0.10256410256410256,0.041176470588235294
16,41,0.56,0.10256410256410256,0.041176470588235294
16,41,0.57,0.10256410256410256,0.041176470588235294
16,41,0.58,0.10256410256410256,0.041176470588235294
16,41,0.59,0.10256410256410256,0.041176470588235294
16,41,0.6,0.10256410256410256,0.041176470588235294
16,41,0.61,0.10256410256410256,0.041176470588235294
16,41,0.62,0.10256410256410256,0.040336134453781515
16,41,0.63,0.10256410256410256,0.040336134453781515
16,41,0.64,0.10256410256410256,0.03865546218487395
16,41,0.65,0.10256410256410256,0.03865546218487395
16,41,0.66,0.10256410256410256,0.037815126050420166
16,41,0.67,0.10256410256410256,0.037815126050420166
16,41,0.68,0.10256410256410256,0.03697478991596639
16,41,0.69,0.10256410256410256,0.03697478991596639
16,41,0.7,0.10256410256410256,0.03697478991596639
16,41,0.71,0.10256410256410256,0.03613445378151261
16,41,0.72,0.10256410256410256,0.03613445378151261
16,41,0.73,0.10256410256410256,0.03529411764705882
16,41,0.74,0.10256410256410256,0.03529411764705882
16,41,0.75,0.10256410256410256,0.034453781512605045
16,41,0.76,0.10256410256410256,0.034453781512605045
16,41,0.77,0.10256410256410256,0.03361344537815126
16,41,0.78,0.10256410256410256,0.03361344537815126
16,41,0.79,0.10256410256410256,0.03277310924369748
16,41,0.8,0.10256410256410256,0.031092436974789917
16,41,0.81,0.10256410256410256,0.030252100840336135
16,41,0.82,0.07692307692307693,0.029411764705882353
16,41,0.83,0.05128205128205128,0.02689075630252101
16,41,0.84,0.05128205128205128,0.026050420168067228
16,41,0.85,0.05128205128205128,0.025210084033613446
16,42,0.1,0.10256410256410256,0.043697478991596636
16,42,0.11,0.10256410256410256,0.043697478991596636
16,42,0.12,0.10256410256410256,0.043697478991596636
16,42,0.13,0.10256410256410256,0.043697478991596636
16,42,0.14,0.10256410256410256,0.043697478991596636
16,42,0.15,0.10256410256410256,0.043697478991596636
16,42,0.16,0.10256410256410256,0.043697478991596636
16,42,0.17,0.10256410256410256,0.043697478991596636
16,42,0.18,0.10256410256410256,0.043697478991596636
16,42,0.19,0.10256410256410256,0.043697478991596636
16,42,0.2,0.10256410256410256,0.043697478991596636
16,42,0.21,0.10256410256410256,0.043697478991596636
16,42,0.22,0.10256410256410256,0.043697478991596636
16,42,0.23,0.10256410256410256,0.043697478991596636
16,42,0.24,0.10256410256410256,0.043697478991596636
16,42,0.25,0.10256410256410256,0.043697478991596636
16,42,0.26,0.10256410256410256,0.043697478991596636
16,42,0.27,0.10256410256410256,0.043697478991596636
16,42,0.28,0.10256410256410256,0.043697478991596636
16,42,0.29,0.10256410256410256,0.043697478991596636
16,42,0.3,0.10256410256410256,0.043697478991596636
16,42,0.31,0.10256410256410256,0.043697478991596636
16,42,0.32,0.10256410256410256,0.043697478991596636
16,42,0.33,0.10256410256410256,0.043697478991596636
16,42,0.34,0.10256410256410256,0.043697478991596636
16,42,0.35,0.10256410256410256,0.043697478991596636
16,42,0.36,0.10256410256410256,0.043697478991596636
16,42,0.37,0.10256410256410256,0.043697478991596636
16,42,0.38,0.10256410256410256,0.043697478991596636
16,42,0.39,0.10256410256410256,0.043697478991596636
16,42,0.4,0.10256410256410256,0.043697478991596636
16,42,0.41,0.10256410256410256,0.043697478991596636
16,42,0.42,0.10256410256410256,0.043697478991596636
16,42,0.43,0.10256410256410256,0.043697478991596636
16,42,0.44,0.10256410256410256,0.043697478991596636
16,42,0.45,0.10256410256410256,0.043697478991596636
16,42,0.46,0.10256410256410256,0.043697478991596636
16,42,0.47,0.10256410256410256,0.043697478991596636
16,42,0.48,0.10256410256410256,0.043697478991596636
16,42,0.49,0.10256410256410256,0.043697478991596636
16,42,0.5,0.10256410256410256,0.043697478991596636
16,42,0.51,0.10256410256410256,0.043697478991596636
16,42,0.52,0.10256410256410256,0.04285714285714286
16,42,0.53,0.10256410256410256,0.04285714285714286
16,42,0.54,0.10256410256410256,0.04285714285714286
16,42,0.55,0.10256410256410256,0.04285714285714286
16,42,0.56,0.10256410256410256,0.04285714285714286
16,42,0.57,0.10256410256410256,0.04285714285714286
16,42,0.58,0.10256410256410256,0.04285714285714286
16,42,0.59,0.10256410256410256,0.04285714285714286
16,42,0.6,0.10256410256410256,0.04285714285714286
16,42,0.61,0.10256410256410256,0.04285714285714286
16,42,0.62,0.10256410256410256,0.04201680672268908
16,42,0.63,0.10256410256410256,0.04201680672268908
16,42,0.64,0.10256410256410256,0.040336134453781515
16,42,0.65,0.10256410256410256,0.040336134453781515
16,42,0.66,0.10256410256410256,0.03949579831932773
16,42,0.67,0.10256410256410256,0.03949579831932773
16,42,0.68,0.10256410256410256,0.03865546218487395
16,42,0.69,0.10256410256410256,0.03865546218487395
16,42,0.7,0.10256410256410256,0.03865546218487395
16,42,0.71,0.10256410256410256,0.037815126050420166
16,42,0.72,0.10256410256410256,0.037815126050420166
16,42,0.73,0.10256410256410256,0.03697478991596639
16,42,0.74,0.10256410256410256,0.03697478991596639
16,42,0.75,0.10256410256410256,0.03613445378151261
16,42,0.76,0.10256410256410256,0.03613445378151261
16,42,0.77,0.10256410256410256,0.03529411764705882
16,42,0.78,0.10256410256410256,0.03529411764705882
16,42,0.79,0.10256410256410256,0.034453781512605045
16,42,0.8,0.10256410256410256,0.03277310924369748
16,42,0.81,0.10256410256410256,0.031932773109243695
16,42,0.82,0.07692307692307693,0.031092436974789917
16,42,0.83,0.05128205128205128,0.02857142857142857
16,42,0.84,0.05128205128205128,0.02773109243697479
16,42,0.85,0.05128205128205128,0.02689075630252101
16,43,0.1,0.10256410256410256,0.046218487394957986
16,43,0.11,0.10256410256410256,0.046218487394957986
16,43,0.12,0.10256410256410256,0.046218487394957986
16,43,0.13,0.10256410256410256,0.046218487394957986
16,43,0.14,0.10256410256410256,0.046218487394957986
16,43,0.15,0.10256410256410256,0.046218487394957986
16,43,0.16,0.10256410256410256,0.046218487394957986
16,43,0.17,0.10256410256410256,0.046218487394957986
16,43,0.18,0.10256410256410256,0.046218487394957986
16,43,0.19,0.10256410256410256,0.046218487394957986
16,43,0.2,0.10256410256410256,0.046218487394957986
16,43,0.21,0.10256410256410256,0.046218487394957986
16,43,0.22,0.10256410256410256,0.046218487394957986
16,43,0.23,0.10256410256410256,0.046218487394957986
16,43,0.24,0.10256410256410256,0.046218487394957986
16,43,0.25,0.10256410256410256,0.046218487394957986
16,43,0.26,0.10256410256410256,0.046218487394957986
16,43,0.27,0.10256410256410256,0.046218487394957986
16,43,0.28,0.10256410256410256,0.046218487394957986
16,43,0.29,0.10256410256410256,0.046218487394957986
16,43,0.3,0.10256410256410256,0.046218487394957986
16,43,0.31,0.10256410256410256,0.046218487394957986
16,43,0.32,0.10256410256410256,0.046218487394957986
16,43,0.33,0.10256410256410256,0.046218487394957986
16,43,0.34,0.10256410256410256,0.046218487394957986
16,43,0.35,0.10256410256410256,0.046218487394957986
16,43,0.36,0.10256410256410256,0.046218487394957986
16,43,0.37,0.10256410256410256,0.046218487394957986
16,43,0.38,0.10256410256410256,0.046218487394957986
16,43,0.39,0.10256410256410256,0.046218487394957986
16,43,0.4,0.10256410256410256,0.046218487394957986
16,43,0.41,0.10256410256410256,0.046218487394957986
16,43,0.42,0.10256410256410256,0.046218487394957986
16,43,0.43,0.10256410256410256,0.046218487394957986
16,43,0.44,0.10256410256410256,0.046218487394957986
16,43,0.45,0.10256410256410256,0.046218487394957986
16,43,0.46,0.10256410256410256,0.046218487394957986
16,43,0.47,0.10256410256410256,0.046218487394957986
16,43,0.48,0.10256410256410256,0.046218487394957986
16,43,0.49,0.10256410256410256,0.046218487394957986
16,43,0.5,0.10256410256410256,0.046218487394957986
16,43,0.51,0.10256410256410256,0.046218487394957986
16,43,0.52,0.10256410256410256,0.0453781512605042
16,43,0.53,0.10256410256410256,0.0453781512605042
16,43,0.54,0.10256410256410256,0.0453781512605042
16,43,0.55,0.10256410256410256,0.0453781512605042
16,43,0.56,0.10256410256410256,0.0453781512605042
16,43,0.57,0.10256410256410256,0.0453781512605042
16,43,0.58,0.10256410256410256,0.0453781512605042
16,43,0.59,0.10256410256410256,0.0453781512605042
16,43,0.6,0.10256410256410256,0.0453781512605042
16,43,0.61,0.10256410256410256,0.0453781512605042
16,43,0.62,0.10256410256410256,0.04453781512605042
16,43,0.63,0.10256410256410256,0.04453781512605042
16,43,0.64,0.10256410256410256,0.04285714285714286
16,43,0.65,0.10256410256410256,0.04285714285714286
16,43,0.66,0.10256410256410256,0.04201680672268908
16,43,0.67,0.10256410256410256,0.04201680672268908
16,43,0.68,0.10256410256410256,0.041176470588235294
16,43,0.69,0.10256410256410256,0.041176470588235294
16,43,0.7,0.10256410256410256,0.041176470588235294
16,43,0.71,0.10256410256410256,0.040336134453781515
16,43,0.72,0.10256410256410256,0.040336134453781515
16,43,0.73,0.10256410256410256,0.03949579831932773
16,43,0.74,0.10256410256410256,0.03949579831932773
16,43,0.75,0.10256410256410256,0.03865546218487395
16,43,0.76,0.10256410256410256,0.03865546218487395
16,43,0.77,0.10256410256410256,0.037815126050420166
16,43,0.78,0.10256410256410256,0.037815126050420166
16,43,0.79,0.10256410256410256,0.03697478991596639
16,43,0.8,0.10256410256410256,0.03529411764705882
16,43,0.81,0.10256410256410256,0.034453781512605045
16,43,0.82,0.07692307692307693,0.03361344537815126
16,43,0.83,0.05128205128205128,0.031092436974789917
16,43,0.84,0.05128205128205128,0.030252100840336135
16,43,0.85,0.05128205128205128,0.029411764705882353
16,44,0.1,0.10256410256410256,0.05042016806722689
16,44,0.11,0.10256410256410256,0.05042016806722689
16,44,0.12,0.10256410256410256,0.05042016806722689
16,44,0.13,0.10256410256410256,0.05042016806722689
16,44,0.14,0.10256410256410256,0.05042016806722689
16,44,0.15,0.10256410256410256,0.05042016806722689
16,44,0.16,0.10256410256410256,0.05042016806722689
16,44,0.17,0.10256410256410256,0.05042016806722689
16,44,0.18,0.10256410256410256,0.05042016806722689
16,44,0.19,0.10256410256410256,0.05042016806722689
16,44,0.2,0.10256410256410256,0.05042016806722689
16,44,0.21,0.10256410256410256,0.05042016806722689
16,44,0.22,0.10256410256410256,0.05042016806722689
16,44,0.23,0.10256410256410256,0.05042016806722689
16,44,0.24,0.10256410256410256,0.05042016806722689
16,44,0.25,0.10256410256410256,0.05042016806722689
16,44,0.26,0.10256410256410256,0.05042016806722689
16,44,0.27,0.10256410256410256,0.05042016806722689
16,44,0.28,0.10256410256410256,0.05042016806722689
16,44,0.29,0.10256410256410256,0.05042016806722689
16,44,0.3,0.10256410256410256,0.05042016806722689
16,44,0.31,0.10256410256410256,0.05042016806722689
16,44,0.32,0.10256410256410256,0.05042016806722689
16,44,0.33,0.10256410256410256,0.05042016806722689
16,44,0.34,0.10256410256410256,0.05042016806722689
16,44,0.35,0.10256410256410256,0.05042016806722689
16,44,0.36,0.10256410256410256,0.05042016806722689
16,44,0.37,0.10256410256410256,0.05042016806722689
16,44,0.38,0.10256410256410256,0.05042016806722689
16,44,0.39,0.10256410256410256,0.05042016806722689
16,44,0.4,0.10256410256410256,0.05042016806722689
16,44,0.41,0.10256410256410256,0.05042016806722689
16,44,0.42,0.10256410256410256,0.05042016806722689
16,44,0.43,0.10256410256410256,0.05042016806722689
16,44,0.44,0.10256410256410256,0.05042016806722689
16,44,0.45,0.10256410256410256,0.05042016806722689
16,44,0.46,0.10256410256410256,0.05042016806722689
16,44,0.47,0.10256410256410256,0.05042016806722689
16,44,0.48,0.10256410256410256,0.05042016806722689
16,44,0.49,0.10256410256410256,0.05042016806722689
16,44,0.5,0.10256410256410256,0.05042016806722689
16,44,0.51,0.10256410256410256,0.05042016806722689
16,44,0.52,0.10256410256410256,0.04957983193277311
16,44,0.53,0.10256410256410256,0.04957983193277311
16,44,0.54,0.10256410256410256,0.04957983193277311
16,44,0.55,0.10256410256410256,0.04957983193277311
16,44,0.56,0.10256410256410256,0.04957983193277311
16,44,0.57,0.10256410256410256,0.04957983193277311
16,44,0.58,0.10256410256410256,0.04957983193277311
16,44,0.59,0.10256410256410256,0.04957983193277311
16,44,0.6,0.10256410256410256,0.04957983193277311
16,44,0.61,0.10256410256410256,0.04957983193277311
16,44,0.62,0.10256410256410256,0.04873949579831933
16,44,0.63,0.10256410256410256,0.04873949579831933
16,44,0.64,0.10256410256410256,0.047058823529411764
16,44,0.65,0.10256410256410256,0.047058823529411764
16,44,0.66,0.10256410256410256,0.046218487394957986
16,44,0.67,0.10256410256410256,0.046218487394957986
16,44,0.68,0.10256410256410256,0.0453781512605042
16,44,0.69,0.10256410256410256,0.0453781512605042
16,44,0.7,0.10256410256410256,0.04453781512605042
16,44,0.71,0.10256410256410256,0.043697478991596636
16,44,0.72,0.10256410256410256,0.043697478991596636
16,44,0.73,0.10256410256410256,0.04285714285714286
16,44,0.74,0.10256410256410256,0.04285714285714286
16,44,0.75,0.10256410256410256,0.04201680672268908
16,44,0.76,0.10256410256410256,0.04201680672268908
16,44,0.77,0.10256410256410256,0.041176470588235294
16,44,0.78,0.10256410256410256,0.041176470588235294
16,44,0.79,0.10256410256410256,0.040336134453781515
16,44,0.8,0.10256410256410256,0.03865546218487395
16,44,0.81,0.10256410256410256,0.037815126050420166
16,44,0.82,0.07692307692307693,0.03697478991596639
16,44,0.83,0.05128205128205128,0.03361344537815126
16,44,0.84,0.05128205128205128,0.03277310924369748
16,44,0.85,0.05128205128205128,0.031092436974789917
16,45,0.1,0.10256410256410256,0.0546218487394958
16,45,0.11,0.10256410256410256,0.0546218487394958
16,45,0.12,0.10256410256410256,0.0546218487394958
16,45,0.13,0.10256410256410256,0.0546218487394958
16,45,0.14,0.10256410256410256,0.0546218487394958
16,45,0.15,0.10256410256410256,0.0546218487394958
16,45,0.16,0.10256410256410256,0.0546218487394958
16,45,0.17,0.10256410256410256,0.0546218487394958
16,45,0.18,0.10256410256410256,0.0546218487394958
16,45,0.19,0.10256410256410256,0.0546218487394958
16,45,0.2,0.10256410256410256,0.0546218487394958
16,45,0.21,0.10256410256410256,0.0546218487394958
16,45,0.22,0.10256410256410256,0.0546218487394958
16,45,0.23,0.10256410256410256,0.0546218487394958
16,45,0.24,0.10256410256410256,0.0546218487394958
16,45,0.25,0.10256410256410256,0.0546218487394958
16,45,0.26,0.10256410256410256,0.0546218487394958
16,45,0.27,0.10256410256410256,0.0546218487394958
16,45,0.28,0.10256410256410256,0.0546218487394958
16,45,0.29,0.10256410256410256,0.0546218487394958
16,45,0.3,0.10256410256410256,0.0546218487394958
16,45,0.31,0.10256410256410256,0.0546218487394958
16,45,0.32,0.10256410256410256,0.0546218487394958
16,45,0.33,0.10256410256410256,0.0546218487394958
16,45,0.34,0.10256410256410256,0.0546218487394958
16,45,0.35,0.10256410256410256,0.0546218487394958
16,45,0.36,0.10256410256410256,0.0546218487394958
16,45,0.37,0.10256410256410256,0.0546218487394958
16,45,0.38,0.10256410256410256,0.0546218487394958
16,45,0.39,0.10256410256410256,0.0546218487394958
16,45,0.4,0.10256410256410256,0.0546218487394958
16,45,0.41,0.10256410256410256,0.0546218487394958
16,45,0.42,0.10256410256410256,0.0546218487394958
16,45,0.43,0.10256410256410256,0.0546218487394958
16,45,0.44,0.10256410256410256,0.0546218487394958
16,45,0.45,0.10256410256410256,0.0546218487394958
16,45,0.46,0.10256410256410256,0.0546218487394958
16,45,0.47,0.10256410256410256,0.0546218487394958
16,45,0.48,0.10256410256410256,0.0546218487394958
16,45,0.49,0.10256410256410256,0.0546218487394958
16,45,0.5,0.10256410256410256,0.0546218487394958
16,45,0.51,0.10256410256410256,0.0546218487394958
16,45,0.52,0.10256410256410256,0.05378151260504202
16,45,0.53,0.10256410256410256,0.05378151260504202
16,45,0.54,0.10256410256410256,0.05378151260504202
16,45,0.55,0.10256410256410256,0.05378151260504202
16,45,0.56,0.10256410256410256,0.05378151260504202
16,45,0.57,0.10256410256410256,0.05378151260504202
16,45,0.58,0.10256410256410256,0.05378151260504202
16,45,0.59,0.10256410256410256,0.05378151260504202
16,45,0.6,0.10256410256410256,0.05378151260504202
16,45,0.61,0.10256410256410256,0.05378151260504202
16,45,0.62,0.10256410256410256,0.052941176470588235
16,45,0.63,0.10256410256410256,0.052941176470588235
16,45,0.64,0.10256410256410256,0.05126050420168067
16,45,0.65,0.10256410256410256,0.05126050420168067
16,45,0.66,0.10256410256410256,0.05042016806722689
16,45,0.67,0.10256410256410256,0.05042016806722689
16,45,0.68,0.10256410256410256,0.04957983193277311
16,45,0.69,0.10256410256410256,0.04957983193277311
16,45,0.7,0.10256410256410256,0.04873949579831933
16,45,0.71,0.10256410256410256,0.04789915966386555
16,45,0.72,0.10256410256410256,0.04789915966386555
16,45,0.73,0.10256410256410256,0.046218487394957986
16,45,0.74,0.10256410256410256,0.046218487394957986
16,45,0.75,0.10256410256410256,0.0453781512605042
16,45,0.76,0.10256410256410256,0.0453781512605042
16,45,0.77,0.10256410256410256,0.04453781512605042
16,45,0.78,0.10256410256410256,0.04453781512605042
16,45,0.79,0.10256410256410256,0.043697478991596636
16,45,0.8,0.10256410256410256,0.04201680672268908
16,45,0.81,0.10256410256410256,0.041176470588235294
16,45,0.82,0.07692307692307693,0.040336134453781515
16,45,0.83,0.05128205128205128,0.03697478991596639
16,45,0.84,0.05128205128205128,0.03613445378151261
16,45,0.85,0.05128205128205128,0.03361344537815126
16,46,0.1,0.10256410256410256,0.05798319327731093
16,46,0.11,0.10256410256410256,0.05798319327731093
16,46,0.12,0.10256410256410256,0.05798319327731093
16,46,0.13,0.10256410256410256,0.05798319327731093
16,46,0.14,0.10256410256410256,0.05798319327731093
16,46,0.15,0.10256410256410256,0.05798319327731093
16,46,0.16,0.10256410256410256,0.05798319327731093
16,46,0.17,0.10256410256410256,0.05798319327731093
16,46,0.18,0.10256410256410256,0.05798319327731093
16,46,0.19,0.10256410256410256,0.05798319327731093
16,46,0.2,0.10256410256410256,0.05798319327731093
16,46,0.21,0.10256410256410256,0.05798319327731093
16,46,0.22,0.10256410256410256,0.05798319327731093
16,46,0.23,0.10256410256410256,0.05798319327731093
16,46,0.24,0.10256410256410256,0.05798319327731093
16,46,0.25,0.10256410256410256,0.05798319327731093
16,46,0.26,0.10256410256410256,0.05798319327731093
16,46,0.27,0.10256410256410256,0.05798319327731093
16,46,0.28,0.10256410256410256,0.05798319327731093
16,46,0.29,0.10256410256410256,0.05798319327731093
16,46,0.3,0.10256410256410256,0.05798319327731093
16,46,0.31,0.10256410256410256,0.05798319327731093
16,46,0.32,0.10256410256410256,0.05798319327731093
16,46,0.33,0.10256410256410256,0.05798319327731093
16,46,0.34,0.10256410256410256,0.05798319327731093
16,46,0.35,0.10256410256410256,0.05798319327731093
16,46,0.36,0.10256410256410256,0.05798319327731093
16,46,0.37,0.10256410256410256,0.05798319327731093
16,46,0.38,0.10256410256410256,0.05798319327731093
16,46,0.39,0.10256410256410256,0.05798319327731093
16,46,0.4,0.10256410256410256,0.05798319327731093
16,46,0.41,0.10256410256410256,0.05798319327731093
16,46,0.42,0.10256410256410256,0.05798319327731093
16,46,0.43,0.10256410256410256,0.05798319327731093
16,46,0.44,0.10256410256410256,0.05798319327731093
16,46,0.45,0.10256410256410256,0.05798319327731093
16,46,0.46,0.10256410256410256,0.05798319327731093
16,46,0.47,0.10256410256410256,0.05798319327731093
16,46,0.48,0.10256410256410256,0.05798319327731093
